merchant_id,merchant_name,merchant_category,mcc_code,channel,avg_transaction,risk_level,fraud_weight,settlement_type,city,state,latitude,longitude,accepts_upi,accepts_card,accepts_net_banking,merchant_since,is_active
MER000804,Rapido Indore Point,Ride Sharing,4121,Online,180,Low,4,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2023-05-22,True
MER000805,Apollo Pharmacy Thiruvananthapuram Hub,Pharmacy,5912,Offline,900,Low,2,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2015-09-22,True
MER000806,Rapido Hyderabad Store,Ride Sharing,4121,Online,180,Low,4,T+1,Hyderabad,Telangana,17.385,78.4867,True,False,True,2019-07-20,True
MER000807,OYO Visakhapatnam Retail,Hotels,7011,Online,3500,Medium,10,T+2,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,False,True,2025-12-27,True
MER000808,Rolex Boutique Warangal Point,Luxury,5944,Offline,450000,High,40,T+3,Warangal,Telangana,17.9689,79.5941,True,True,True,2023-07-14,True
MER000809,Apple App Store Delhi Hub,App Store,5815,Online,1200,Medium,8,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2015-11-12,True
MER000810,DMart Kochi Point,Supermarket,5411,Offline,2200,Low,2,T+1,Kochi,Kerala,9.9312,76.2673,True,True,False,2020-07-05,True
MER000811,Apple App Store Bhopal Hub,App Store,5815,Online,1200,Medium,8,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,False,True,True,2016-02-08,True
MER000812,Airtel Recharge Indore Point,Telecom,4814,Online,499,Low,2,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2025-05-07,True
MER000813,BookMyShow Coimbatore Outlet,Entertainment,7922,Online,700,Low,3,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2018-03-11,True
MER000814,Uber Delhi Point,Ride Sharing,4121,Online,350,Low,4,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2018-01-13,True
MER000815,Air India Coimbatore Services,Airlines,4511,Online,8500,Medium,10,T+2,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2019-07-13,True
MER000816,Apollo Pharmacy Nagpur Retail,Pharmacy,5912,Offline,900,Low,2,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,False,2018-09-05,True
MER000817,Amazon India Warangal Retail,E-Commerce,5942,Online,2500,Low,5,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2016-11-29,True
MER000818,Flipkart Indore Hub,E-Commerce,5942,Online,2200,Low,5,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,False,True,2018-08-02,True
MER000819,NGO Donation Nagpur Hub,Charity,8398,Online,1200,Medium,10,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2018-05-14,True
MER000820,Rapido Visakhapatnam Mart,Ride Sharing,4121,Online,180,Low,4,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2021-12-10,True
MER000821,Croma Warangal Point,Electronics,5732,Offline,18000,Medium,15,T+2,Warangal,Telangana,17.9689,79.5941,True,True,False,2019-07-20,True
MER000822,Indian Oil Thiruvananthapuram Outlet,Fuel,5541,Offline,3000,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2015-02-17,True
MER000823,Spotify Vijayawada Point,Streaming,4899,Online,119,Low,2,Recurring,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2024-03-13,True
MER000824,Spotify Jaipur Store,Streaming,4899,Online,119,Low,2,Recurring,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2019-08-28,True
MER000825,Swiggy Mumbai Mart,Food Delivery,5812,Online,450,Low,3,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2015-09-23,True
MER000826,Indian Oil Coimbatore Outlet,Fuel,5541,Offline,3000,Medium,8,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2018-12-31,True
MER000827,Rapido Visakhapatnam Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2018-12-24,True
MER000828,OYO Lucknow Services,Hotels,7011,Online,3500,Medium,10,T+2,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2023-04-08,True
MER000829,Reliance Fresh Vijayawada Retail,Grocery,5411,Offline,1200,Low,2,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2025-07-23,True
MER000830,Bharat Petroleum Ahmedabad Outlet,Fuel,5541,Offline,3100,Medium,8,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2019-09-09,True
MER000831,Flipkart Warangal Retail,E-Commerce,5942,Online,2200,Low,5,T+1,Warangal,Telangana,17.9689,79.5941,True,False,True,2016-12-19,True
MER000832,DMart Indore Outlet,Supermarket,5411,Offline,2200,Low,2,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2022-12-08,True
MER000833,Tanishq Nagpur Point,Jewellery,5094,Offline,75000,High,30,T+2,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2019-01-13,True
MER000834,Google Play Ahmedabad Center,App Store,5815,Online,800,Medium,8,Instant,Ahmedabad,Gujarat,23.0225,72.5714,True,False,True,2015-07-16,True
MER000835,Apollo Pharmacy Kochi Retail,Pharmacy,5912,Offline,900,Low,2,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2024-04-19,True
MER000836,Uber Kolkata Services,Ride Sharing,4121,Online,350,Low,4,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2019-07-07,True
MER000837,Zomato Kochi Outlet,Food Delivery,5812,Online,500,Low,3,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2022-04-07,True
MER000838,Croma Indore Retail,Electronics,5732,Offline,18000,Medium,15,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2015-08-27,True
MER000839,Croma Coimbatore Center,Electronics,5732,Offline,18000,Medium,15,T+2,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2025-08-23,True
MER000840,Tanishq Nagpur Mart,Jewellery,5094,Offline,75000,High,30,T+2,Nagpur,Maharashtra,21.1458,79.0882,True,True,False,2022-07-08,True
MER000841,PayPal Merchant Lucknow Hub,International,4829,Online,15000,High,35,Instant,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2022-01-28,True
MER000842,Netflix Chandigarh Store,Streaming,4899,Online,649,Low,2,Recurring,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2022-12-06,True
MER000843,IRCTC Warangal Mart,Travel,4112,Online,1800,Low,3,T+1,Warangal,Telangana,17.9689,79.5941,True,True,False,2018-09-21,True
MER000844,Apollo Pharmacy Warangal Hub,Pharmacy,5912,Offline,900,Low,2,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2021-11-30,True
MER000845,Croma Delhi Services,Electronics,5732,Offline,18000,Medium,15,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2020-04-30,True
MER000846,Apple App Store Nagpur Outlet,App Store,5815,Online,1200,Medium,8,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2015-11-03,True
MER000847,Amazon India Kolkata Retail,E-Commerce,5942,Online,2500,Low,5,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2026-03-20,True
MER000848,NGO Donation Jaipur Services,Charity,8398,Online,1200,Medium,10,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2022-05-05,True
MER000849,Google Play Jaipur Retail,App Store,5815,Online,800,Medium,8,Instant,Jaipur,Rajasthan,26.9124,75.7873,True,False,True,2017-12-23,True
MER000850,Swiggy Bhopal Store,Food Delivery,5812,Online,450,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2015-02-03,True
MER000851,Zomato Hyderabad Store,Food Delivery,5812,Online,500,Low,3,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2025-06-21,True
MER000852,NGO Donation Coimbatore Retail,Charity,8398,Online,1200,Medium,10,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2022-01-01,True
MER000853,Rolex Boutique Indore Center,Luxury,5944,Offline,450000,High,40,T+3,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2022-02-27,True
MER000854,PayPal Merchant Thiruvananthapuram Retail,International,4829,Online,15000,High,35,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2017-04-18,True
MER000855,DMart Indore Services,Supermarket,5411,Offline,2200,Low,2,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2021-05-09,True
MER000856,OYO Delhi Mart,Hotels,7011,Online,3500,Medium,10,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2024-12-13,True
MER000857,Crypto Exchange Delhi Store,Crypto,6051,Online,50000,Very High,50,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2016-03-16,True
MER000858,Uber Thiruvananthapuram Hub,Ride Sharing,4121,Online,350,Low,4,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2024-12-31,True
MER000859,Amazon India Ahmedabad Outlet,E-Commerce,5942,Online,2500,Low,5,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2016-10-05,True
MER000860,Rolex Boutique Lucknow Point,Luxury,5944,Offline,450000,High,40,T+3,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2025-07-03,True
MER000861,Apple App Store Bhopal Outlet,App Store,5815,Online,1200,Medium,8,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2020-03-13,True
MER000862,Croma Indore Mart,Electronics,5732,Offline,18000,Medium,15,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2023-10-17,True
MER000863,Spotify Bhubaneswar Services,Streaming,4899,Online,119,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2015-09-05,True
MER000864,IRCTC Delhi Retail,Travel,4112,Online,1800,Low,3,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2022-10-26,True
MER000865,BookMyShow Delhi Mart,Entertainment,7922,Online,700,Low,3,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2017-05-26,True
MER000866,Tanishq Pune Retail,Jewellery,5094,Offline,75000,High,30,T+2,Pune,Maharashtra,18.5204,73.8567,True,True,True,2024-04-09,True
MER000867,Google Play Nagpur Center,App Store,5815,Online,800,Medium,8,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,False,True,2022-08-23,True
MER000868,PayPal Merchant Bhubaneswar Hub,International,4829,Online,15000,High,35,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2020-04-18,True
MER000869,Jio Recharge Indore Retail,Telecom,4814,Online,399,Low,2,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2017-07-25,True
MER000870,Rapido Vijayawada Point,Ride Sharing,4121,Online,180,Low,4,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2021-11-28,True
MER000871,Amazon India Ahmedabad Retail,E-Commerce,5942,Online,2500,Low,5,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2023-07-02,True
MER000872,Rapido Bhubaneswar Store,Ride Sharing,4121,Online,180,Low,4,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,False,2015-01-02,True
MER000873,Uber Visakhapatnam Mart,Ride Sharing,4121,Online,350,Low,4,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2025-01-11,True
MER000874,Flipkart Pune Services,E-Commerce,5942,Online,2200,Low,5,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2024-10-01,True
MER000875,Google Play Kolkata Services,App Store,5815,Online,800,Medium,8,Instant,Kolkata,West Bengal,22.5726,88.3639,False,True,True,2026-06-13,True
MER000876,NGO Donation Coimbatore Mart,Charity,8398,Online,1200,Medium,10,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,False,2016-03-11,True
MER000877,Netflix Nagpur Services,Streaming,4899,Online,649,Low,2,Recurring,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2024-09-06,True
MER000878,Rolex Boutique Lucknow Hub,Luxury,5944,Offline,450000,High,40,T+3,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2024-10-05,True
MER000879,Apple App Store Chennai Mart,App Store,5815,Online,1200,Medium,8,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2023-01-30,True
MER000880,Rapido Chennai Mart,Ride Sharing,4121,Online,180,Low,4,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2015-04-06,True
MER000881,Swiggy Bhopal Store,Food Delivery,5812,Online,450,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2018-01-17,True
MER000882,Bharat Petroleum Bhopal Hub,Fuel,5541,Offline,3100,Medium,8,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2024-07-19,True
MER000883,OYO Pune Point,Hotels,7011,Online,3500,Medium,10,T+2,Pune,Maharashtra,18.5204,73.8567,True,True,True,2022-12-20,True
MER000884,Steam Bhopal Hub,Gaming,5816,Online,1800,Medium,12,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2020-04-23,True
MER000885,Tanishq Nagpur Outlet,Jewellery,5094,Offline,75000,High,30,T+2,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2015-11-07,True
MER000886,Rapido Bhopal Services,Ride Sharing,4121,Online,180,Low,4,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2018-03-09,True
MER000887,Netflix Lucknow Outlet,Streaming,4899,Online,649,Low,2,Recurring,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,False,2016-12-25,True
MER000888,Airtel Recharge Chennai Retail,Telecom,4814,Online,499,Low,2,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2016-03-08,True
MER000889,HP Petrol Pune Store,Fuel,5541,Offline,3200,Medium,8,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2022-06-08,True
MER000890,Rolex Boutique Nagpur Outlet,Luxury,5944,Offline,450000,High,40,T+3,Nagpur,Maharashtra,21.1458,79.0882,True,True,False,2021-10-26,True
MER000891,Apple App Store Nagpur Outlet,App Store,5815,Online,1200,Medium,8,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2016-02-27,True
MER000892,PayPal Merchant Bhubaneswar Outlet,International,4829,Online,15000,High,35,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2016-11-06,True
MER000893,IRCTC Pune Retail,Travel,4112,Online,1800,Low,3,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2021-04-20,True
MER000894,NGO Donation Visakhapatnam Outlet,Charity,8398,Online,1200,Medium,10,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2018-05-23,True
MER000895,NGO Donation Bhubaneswar Services,Charity,8398,Online,1200,Medium,10,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2025-11-16,True
MER000896,Uber Hyderabad Store,Ride Sharing,4121,Online,350,Low,4,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2018-06-16,True
MER000897,Google Play Kolkata Hub,App Store,5815,Online,800,Medium,8,Instant,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2018-10-02,True
MER000898,DMart Indore Services,Supermarket,5411,Offline,2200,Low,2,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2016-03-06,True
MER000899,Netflix Kolkata Hub,Streaming,4899,Online,649,Low,2,Recurring,Kolkata,West Bengal,22.5726,88.3639,True,True,False,2020-03-29,True
MER000900,DMart Indore Hub,Supermarket,5411,Offline,2200,Low,2,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2015-04-08,True
MER000901,Zomato Chennai Point,Food Delivery,5812,Online,500,Low,3,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2015-12-03,True
MER000902,Apollo Pharmacy Chandigarh Services,Pharmacy,5912,Offline,900,Low,2,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2021-02-11,True
MER000903,Air India Jaipur Outlet,Airlines,4511,Online,8500,Medium,10,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2025-05-05,True
MER000904,Croma Chandigarh Center,Electronics,5732,Offline,18000,Medium,15,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2022-07-27,True
MER000905,Flipkart Lucknow Mart,E-Commerce,5942,Online,2200,Low,5,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2016-07-10,True
MER000906,Spotify Bengaluru Retail,Streaming,4899,Online,119,Low,2,Recurring,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2021-05-09,True
MER000907,PayPal Merchant Delhi Store,International,4829,Online,15000,High,35,Instant,Delhi,Delhi,28.6139,77.209,True,True,False,2019-11-12,True
MER000908,Uber Ahmedabad Retail,Ride Sharing,4121,Online,350,Low,4,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,False,2017-11-30,True
MER000909,Swiggy Coimbatore Mart,Food Delivery,5812,Online,450,Low,3,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2025-06-22,True
MER000910,Netflix Lucknow Retail,Streaming,4899,Online,649,Low,2,Recurring,Lucknow,Uttar Pradesh,26.8467,80.9462,True,False,True,2024-07-29,True
MER000911,Bharat Petroleum Mumbai Services,Fuel,5541,Offline,3100,Medium,8,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2016-05-26,True
MER000912,Apollo Pharmacy Delhi Services,Pharmacy,5912,Offline,900,Low,2,T+1,Delhi,Delhi,28.6139,77.209,False,True,True,2018-12-28,True
MER000913,Swiggy Mumbai Point,Food Delivery,5812,Online,450,Low,3,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2026-01-13,True
MER000914,Tanishq Bhopal Hub,Jewellery,5094,Offline,75000,High,30,T+2,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,False,2020-10-22,True
MER000915,Steam Vijayawada Retail,Gaming,5816,Online,1800,Medium,12,Instant,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2015-06-03,True
MER000916,Indian Oil Chandigarh Mart,Fuel,5541,Offline,3000,Medium,8,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2023-10-04,True
MER000917,Flipkart Chennai Services,E-Commerce,5942,Online,2200,Low,5,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2026-01-02,True
MER000918,PayPal Merchant Delhi Hub,International,4829,Online,15000,High,35,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2020-01-25,True
MER000919,Reliance Fresh Bengaluru Point,Grocery,5411,Offline,1200,Low,2,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,False,2022-06-24,True
MER000920,Indian Oil Bhopal Hub,Fuel,5541,Offline,3000,Medium,8,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,False,True,2023-03-12,True
MER000921,Bharat Petroleum Thiruvananthapuram Services,Fuel,5541,Offline,3100,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2019-07-22,True
MER000922,Apollo Pharmacy Thiruvananthapuram Store,Pharmacy,5912,Offline,900,Low,2,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2023-10-01,True
MER000923,Steam Chennai Services,Gaming,5816,Online,1800,Medium,12,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2019-04-02,True
MER000924,Airtel Recharge Bhopal Center,Telecom,4814,Online,499,Low,2,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,False,True,2023-09-20,True
MER000925,IRCTC Lucknow Outlet,Travel,4112,Online,1800,Low,3,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,False,True,2015-05-15,True
MER000926,HP Petrol Indore Store,Fuel,5541,Offline,3200,Medium,8,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2019-10-01,True
MER000927,IRCTC Bhopal Point,Travel,4112,Online,1800,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2020-03-23,True
MER000928,Netflix Hyderabad Store,Streaming,4899,Online,649,Low,2,Recurring,Hyderabad,Telangana,17.385,78.4867,True,True,True,2016-01-11,True
MER000929,IRCTC Indore Mart,Travel,4112,Online,1800,Low,3,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2017-03-08,True
MER000930,NGO Donation Vijayawada Mart,Charity,8398,Online,1200,Medium,10,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2017-07-24,True
MER000931,Apollo Pharmacy Chennai Center,Pharmacy,5912,Offline,900,Low,2,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2024-01-07,True
MER000932,Spotify Chennai Mart,Streaming,4899,Online,119,Low,2,Recurring,Chennai,Tamil Nadu,13.0827,80.2707,True,False,True,2016-01-09,True
MER000933,Flipkart Warangal Services,E-Commerce,5942,Online,2200,Low,5,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2018-10-08,True
MER000934,Rapido Mumbai Mart,Ride Sharing,4121,Online,180,Low,4,T+1,Mumbai,Maharashtra,19.076,72.8777,True,False,True,2017-03-29,True
MER000935,Uber Coimbatore Hub,Ride Sharing,4121,Online,350,Low,4,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2015-02-22,True
MER000936,Air India Pune Retail,Airlines,4511,Online,8500,Medium,10,T+2,Pune,Maharashtra,18.5204,73.8567,True,True,True,2025-09-04,True
MER000937,Amazon India Bengaluru Center,E-Commerce,5942,Online,2500,Low,5,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2020-05-13,True
MER000938,Uber Vijayawada Store,Ride Sharing,4121,Online,350,Low,4,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2016-12-22,True
MER000939,Netflix Ahmedabad Outlet,Streaming,4899,Online,649,Low,2,Recurring,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2017-08-20,False
MER000940,Apple App Store Nagpur Retail,App Store,5815,Online,1200,Medium,8,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,True,False,2026-05-20,True
MER000941,Zomato Visakhapatnam Center,Food Delivery,5812,Online,500,Low,3,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2025-08-22,True
MER000942,OYO Vijayawada Mart,Hotels,7011,Online,3500,Medium,10,T+2,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2021-05-24,True
MER000943,Indian Oil Pune Outlet,Fuel,5541,Offline,3000,Medium,8,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2015-12-21,True
MER000944,NGO Donation Chennai Store,Charity,8398,Online,1200,Medium,10,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2025-11-17,True
MER000945,Bharat Petroleum Bengaluru Retail,Fuel,5541,Offline,3100,Medium,8,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2022-04-24,True
MER000946,Steam Vijayawada Services,Gaming,5816,Online,1800,Medium,12,Instant,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2020-04-26,True
MER000947,Croma Delhi Center,Electronics,5732,Offline,18000,Medium,15,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2025-11-12,True
MER000948,Netflix Lucknow Hub,Streaming,4899,Online,649,Low,2,Recurring,Lucknow,Uttar Pradesh,26.8467,80.9462,True,False,True,2023-09-09,True
MER000949,NGO Donation Coimbatore Point,Charity,8398,Online,1200,Medium,10,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,False,2019-07-15,True
