device_id,customer_id,device_type,os_family,manufacturer,risk_weight,is_mobile,is_rooted,is_emulator,is_trusted,first_seen_date,last_seen_date
DEV00001611,CUST000801,Laptop,Windows,Asus,0.12,False,False,False,True,2023-05-06,2023-05-06
DEV00001612,CUST000801,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-05-26,2022-05-26
DEV00001613,CUST000801,Mobile,Android,Vivo,0.22,True,False,False,False,2021-01-13,2021-01-13
DEV00001614,CUST000802,Tablet,iOS,Apple,0.06,True,False,False,True,2024-09-12,2024-09-12
DEV00001615,CUST000802,Tablet,Android,Samsung,0.18,True,False,False,True,2024-11-24,2024-11-24
DEV00001616,CUST000803,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-08-19,2023-08-19
DEV00001617,CUST000804,Mobile,Android,Realme,0.22,True,False,False,True,2021-08-27,2021-08-27
DEV00001618,CUST000804,Laptop,Windows,Lenovo,0.1,False,False,False,False,2024-07-22,2024-07-22
DEV00001619,CUST000805,Mobile,Android,OnePlus,0.15,True,False,False,True,2020-05-29,2020-05-29
DEV00001620,CUST000805,Tablet,Android,Samsung,0.18,True,False,False,True,2026-02-14,2026-02-14
DEV00001621,CUST000805,Mobile,Android,Realme,0.22,True,False,False,True,2022-05-09,2022-05-09
DEV00001622,CUST000806,Mobile,Android,Oppo,0.22,True,False,False,True,2023-05-21,2023-05-21
DEV00001623,CUST000807,Mobile,iOS,Apple,0.05,True,False,False,True,2023-12-11,2023-12-11
DEV00001624,CUST000807,Mobile,Android,Realme,0.22,True,False,False,True,2023-10-07,2023-10-07
DEV00001625,CUST000808,Laptop,Windows,HP,0.12,False,False,False,True,2024-04-11,2024-04-11
DEV00001626,CUST000809,Tablet,Android,Samsung,0.18,True,False,False,True,2021-01-02,2021-01-02
DEV00001627,CUST000810,Laptop,Windows,Asus,0.12,False,False,False,True,2025-08-23,2025-08-23
DEV00001628,CUST000810,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-09-18,2024-09-18
DEV00001629,CUST000811,Laptop,Windows,HP,0.12,False,False,False,True,2023-12-07,2023-12-07
DEV00001630,CUST000812,Mobile,iOS,Apple,0.05,True,False,False,True,2025-09-09,2025-09-09
DEV00001631,CUST000813,Tablet,Android,Samsung,0.18,True,True,False,True,2020-05-13,2020-05-13
DEV00001632,CUST000813,Mobile,Android,Samsung,0.15,True,False,False,True,2025-10-26,2025-10-26
DEV00001633,CUST000813,Mobile,Android,Realme,0.22,True,False,False,False,2026-06-01,2026-06-01
DEV00001634,CUST000814,Tablet,iOS,Apple,0.06,True,False,False,True,2021-06-11,2021-06-11
DEV00001635,CUST000814,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-07-09,2024-07-09
DEV00001636,CUST000815,Mobile,Android,Realme,0.22,True,False,False,True,2026-06-21,2026-06-21
DEV00001637,CUST000815,Mobile,Android,OnePlus,0.15,True,False,False,True,2022-12-01,2022-12-01
DEV00001638,CUST000816,Laptop,macOS,Apple,0.06,False,False,False,True,2020-02-17,2020-02-17
DEV00001639,CUST000816,Tablet,Android,Samsung,0.18,True,False,False,True,2026-02-04,2026-02-04
DEV00001640,CUST000817,Tablet,iOS,Apple,0.06,True,False,False,True,2022-02-03,2022-02-03
DEV00001641,CUST000817,Mobile,Android,Vivo,0.22,True,False,False,True,2026-01-02,2026-01-02
DEV00001642,CUST000818,Laptop,Windows,Asus,0.12,False,False,False,True,2023-01-31,2023-01-31
DEV00001643,CUST000818,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-07-01,2026-07-01
DEV00001644,CUST000818,Tablet,Android,Samsung,0.18,True,False,False,True,2021-05-17,2021-05-17
DEV00001645,CUST000819,Tablet,Android,Samsung,0.18,True,False,False,True,2022-05-01,2022-05-01
DEV00001646,CUST000819,Mobile,Android,Vivo,0.22,True,False,False,True,2020-10-28,2020-10-28
DEV00001647,CUST000820,Mobile,Android,Realme,0.22,True,False,False,True,2021-10-21,2021-10-21
DEV00001648,CUST000820,Mobile,Android,Oppo,0.22,True,False,False,True,2026-05-12,2026-05-12
DEV00001649,CUST000821,Laptop,Windows,Dell,0.1,False,False,False,True,2021-10-10,2021-10-10
DEV00001650,CUST000822,Mobile,Android,Realme,0.22,True,False,False,True,2022-06-04,2022-06-04
DEV00001651,CUST000823,Laptop,Windows,Lenovo,0.1,False,False,False,False,2021-06-02,2021-06-02
DEV00001652,CUST000824,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-11-21,2024-11-21
DEV00001653,CUST000824,Mobile,Android,Samsung,0.15,True,False,False,True,2021-12-09,2021-12-09
DEV00001654,CUST000824,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-05-28,2024-05-28
DEV00001655,CUST000825,Laptop,macOS,Apple,0.06,False,False,False,True,2024-11-10,2024-11-10
DEV00001656,CUST000825,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-07-29,2023-07-29
DEV00001657,CUST000826,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-01-14,2025-01-14
DEV00001658,CUST000827,Mobile,Android,Realme,0.22,True,True,False,True,2024-06-19,2024-06-19
DEV00001659,CUST000827,Tablet,iOS,Apple,0.06,True,False,False,True,2022-01-31,2022-01-31
DEV00001660,CUST000827,Mobile,Android,Samsung,0.15,True,False,False,True,2024-03-03,2024-03-03
DEV00001661,CUST000828,Laptop,Windows,Lenovo,0.1,False,False,False,True,2026-05-13,2026-05-13
DEV00001662,CUST000828,Mobile,Android,Vivo,0.22,True,False,False,True,2024-04-28,2024-04-28
DEV00001663,CUST000828,Mobile,Android,Samsung,0.15,True,False,False,True,2026-04-16,2026-04-16
DEV00001664,CUST000829,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-07-25,2023-07-25
DEV00001665,CUST000829,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-07-16,2025-07-16
DEV00001666,CUST000829,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-05-23,2021-05-23
DEV00001667,CUST000830,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-06-16,2026-06-16
DEV00001668,CUST000831,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-10-13,2023-10-13
DEV00001669,CUST000832,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-11-17,2023-11-17
DEV00001670,CUST000832,Laptop,Windows,Dell,0.1,False,False,False,True,2020-07-11,2020-07-11
DEV00001671,CUST000832,Mobile,Android,Oppo,0.22,True,False,False,True,2021-05-12,2021-05-12
DEV00001672,CUST000833,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-03-06,2021-03-06
DEV00001673,CUST000834,Mobile,Android,Realme,0.22,True,False,False,True,2024-02-19,2024-02-19
DEV00001674,CUST000835,Mobile,Android,Vivo,0.22,True,False,False,True,2020-07-15,2020-07-15
DEV00001675,CUST000836,Mobile,Android,Samsung,0.15,True,False,False,True,2021-07-18,2021-07-18
DEV00001676,CUST000837,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-05-16,2021-05-16
DEV00001677,CUST000837,Mobile,Android,Samsung,0.15,True,False,False,True,2025-06-30,2025-06-30
DEV00001678,CUST000838,Laptop,Windows,Dell,0.1,False,False,False,True,2020-12-05,2020-12-05
DEV00001679,CUST000838,Mobile,Android,Samsung,0.15,True,False,False,True,2022-04-23,2022-04-23
DEV00001680,CUST000839,Mobile,Android,Oppo,0.22,True,False,False,True,2025-04-01,2025-04-01
DEV00001681,CUST000839,Laptop,Windows,HP,0.12,False,False,False,True,2022-05-04,2022-05-04
DEV00001682,CUST000840,Mobile,iOS,Apple,0.05,True,False,False,True,2021-09-22,2021-09-22
DEV00001683,CUST000840,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-01-29,2024-01-29
DEV00001684,CUST000841,Mobile,Android,Samsung,0.15,True,False,False,False,2023-02-12,2023-02-12
DEV00001685,CUST000841,Mobile,Android,Samsung,0.15,True,False,False,True,2026-06-22,2026-06-22
DEV00001686,CUST000841,Laptop,macOS,Apple,0.06,False,False,False,True,2021-03-27,2021-03-27
DEV00001687,CUST000842,Laptop,Windows,Dell,0.1,False,False,False,True,2023-12-12,2023-12-12
DEV00001688,CUST000842,Laptop,Windows,Asus,0.12,False,False,False,True,2024-11-02,2024-11-02
DEV00001689,CUST000843,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-02-23,2024-02-23
DEV00001690,CUST000843,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-09-26,2024-09-26
DEV00001691,CUST000844,Mobile,Android,Xiaomi,0.2,True,False,False,False,2021-03-23,2021-03-23
DEV00001692,CUST000844,Laptop,Windows,Asus,0.12,False,False,False,True,2022-06-18,2022-06-18
DEV00001693,CUST000844,Tablet,iOS,Apple,0.06,True,False,False,True,2022-09-04,2022-09-04
DEV00001694,CUST000845,Mobile,Android,Vivo,0.22,True,False,False,True,2022-06-19,2022-06-19
DEV00001695,CUST000845,Laptop,Windows,Asus,0.12,False,False,False,True,2022-04-22,2022-04-22
DEV00001696,CUST000846,Mobile,iOS,Apple,0.05,True,False,False,True,2025-08-23,2025-08-23
DEV00001697,CUST000846,Mobile,Android,Realme,0.22,True,False,False,True,2022-09-04,2022-09-04
DEV00001698,CUST000847,Tablet,Android,Lenovo,0.18,True,False,False,False,2025-04-27,2025-04-27
DEV00001699,CUST000847,Mobile,Android,OnePlus,0.15,True,False,False,True,2020-11-11,2020-11-11
DEV00001700,CUST000847,Laptop,Windows,Dell,0.1,False,False,False,True,2023-12-13,2023-12-13
DEV00001701,CUST000848,Mobile,Android,Vivo,0.22,True,False,False,True,2020-03-12,2020-03-12
DEV00001702,CUST000849,Mobile,Android,Oppo,0.22,True,False,False,True,2023-06-01,2023-06-01
DEV00001703,CUST000849,Tablet,iOS,Apple,0.06,True,False,False,True,2023-12-07,2023-12-07
DEV00001704,CUST000850,Tablet,Android,Samsung,0.18,True,False,False,True,2023-05-18,2023-05-18
DEV00001705,CUST000850,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-06-06,2025-06-06
DEV00001706,CUST000850,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-03-25,2020-03-25
DEV00001707,CUST000851,Laptop,Windows,Asus,0.12,False,False,False,True,2022-09-27,2022-09-27
DEV00001708,CUST000852,Laptop,Windows,Dell,0.1,False,False,False,True,2021-03-18,2021-03-18
DEV00001709,CUST000852,Mobile,iOS,Apple,0.05,True,False,False,True,2025-01-14,2025-01-14
DEV00001710,CUST000853,Mobile,Android,Oppo,0.22,True,False,False,True,2023-02-05,2023-02-05
DEV00001711,CUST000853,Mobile,Android,Realme,0.22,True,False,False,True,2023-11-07,2023-11-07
DEV00001712,CUST000854,Tablet,Android,Samsung,0.18,True,False,False,True,2025-08-05,2025-08-05
DEV00001713,CUST000855,Laptop,macOS,Apple,0.06,False,False,False,True,2023-03-26,2023-03-26
DEV00001714,CUST000855,Laptop,Windows,Asus,0.12,False,False,False,True,2022-06-09,2022-06-09
DEV00001715,CUST000856,Mobile,Android,Samsung,0.15,True,False,False,True,2020-01-03,2020-01-03
DEV00001716,CUST000856,Mobile,iOS,Apple,0.05,True,False,False,True,2025-08-18,2025-08-18
DEV00001717,CUST000857,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-11-04,2024-11-04
DEV00001718,CUST000858,Laptop,macOS,Apple,0.06,False,False,False,True,2024-09-26,2024-09-26
DEV00001719,CUST000858,Laptop,macOS,Apple,0.06,False,False,False,True,2023-05-22,2023-05-22
DEV00001720,CUST000859,Tablet,Android,Samsung,0.18,True,False,False,True,2022-10-21,2022-10-21
DEV00001721,CUST000860,Tablet,iOS,Apple,0.06,True,False,False,True,2026-02-13,2026-02-13
DEV00001722,CUST000860,Tablet,Android,Lenovo,0.18,True,False,False,True,2021-01-28,2021-01-28
DEV00001723,CUST000861,Laptop,Windows,Asus,0.12,False,False,False,True,2025-03-25,2025-03-25
DEV00001724,CUST000861,Mobile,Android,Vivo,0.22,True,True,False,True,2026-04-08,2026-04-08
DEV00001725,CUST000861,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-07-29,2021-07-29
DEV00001726,CUST000862,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-08-07,2020-08-07
DEV00001727,CUST000862,Mobile,Android,Vivo,0.22,True,False,False,True,2020-01-25,2020-01-25
DEV00001728,CUST000863,Laptop,Windows,Asus,0.12,False,False,False,True,2021-03-14,2021-03-14
DEV00001729,CUST000864,Mobile,Android,Vivo,0.22,True,False,False,True,2025-09-23,2025-09-23
DEV00001730,CUST000864,Mobile,iOS,Apple,0.05,True,False,False,True,2021-08-13,2021-08-13
DEV00001731,CUST000864,Laptop,Windows,Dell,0.1,False,False,False,False,2021-09-25,2021-09-25
DEV00001732,CUST000865,Tablet,iOS,Apple,0.06,True,False,False,True,2021-04-14,2021-04-14
DEV00001733,CUST000866,Mobile,Android,Realme,0.22,True,True,False,True,2025-04-24,2025-04-24
DEV00001734,CUST000867,Laptop,Windows,HP,0.12,False,False,False,True,2022-01-23,2022-01-23
DEV00001735,CUST000867,Laptop,Windows,HP,0.12,False,False,False,True,2024-12-03,2024-12-03
DEV00001736,CUST000868,Laptop,Windows,HP,0.12,False,False,False,True,2021-11-30,2021-11-30
DEV00001737,CUST000869,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-07-12,2025-07-12
DEV00001738,CUST000870,Mobile,Android,Vivo,0.22,True,True,False,True,2021-08-29,2021-08-29
DEV00001739,CUST000870,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-02-15,2020-02-15
DEV00001740,CUST000870,Mobile,Android,Xiaomi,0.2,True,False,False,False,2024-12-25,2024-12-25
DEV00001741,CUST000871,Mobile,Android,Samsung,0.15,True,False,False,True,2021-10-10,2021-10-10
DEV00001742,CUST000871,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-11-29,2023-11-29
DEV00001743,CUST000871,Laptop,macOS,Apple,0.06,False,False,False,True,2021-12-15,2021-12-15
DEV00001744,CUST000872,Mobile,Android,Realme,0.22,True,False,False,True,2023-02-14,2023-02-14
DEV00001745,CUST000872,Mobile,Android,Vivo,0.22,True,False,False,True,2020-10-06,2020-10-06
DEV00001746,CUST000872,Mobile,Android,Vivo,0.22,True,False,False,True,2025-04-16,2025-04-16
DEV00001747,CUST000873,Mobile,Android,Samsung,0.15,True,False,False,True,2026-07-06,2026-07-06
DEV00001748,CUST000873,Mobile,Android,Vivo,0.22,True,True,False,True,2020-07-03,2020-07-03
DEV00001749,CUST000873,Mobile,Android,Samsung,0.15,True,False,False,True,2021-03-11,2021-03-11
DEV00001750,CUST000873,Mobile,Android,Oppo,0.22,True,False,False,True,2022-08-06,2022-08-06
DEV00001751,CUST000873,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-08-27,2022-08-27
DEV00001752,CUST000874,Mobile,Android,Oppo,0.22,True,False,False,True,2022-10-22,2022-10-22
DEV00001753,CUST000875,Laptop,macOS,Apple,0.06,False,False,False,False,2021-03-16,2021-03-16
DEV00001754,CUST000875,Tablet,Android,Lenovo,0.18,True,False,False,True,2026-06-08,2026-06-08
DEV00001755,CUST000876,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-11-12,2024-11-12
DEV00001756,CUST000876,Mobile,iOS,Apple,0.05,True,False,False,True,2020-04-09,2020-04-09
DEV00001757,CUST000877,Mobile,Android,OnePlus,0.15,True,False,False,True,2026-05-16,2026-05-16
DEV00001758,CUST000878,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-08-13,2025-08-13
DEV00001759,CUST000878,Laptop,macOS,Apple,0.06,False,False,False,True,2021-07-18,2021-07-18
DEV00001760,CUST000879,Mobile,Android,Vivo,0.22,True,False,False,True,2021-02-17,2021-02-17
DEV00001761,CUST000879,Mobile,Android,Oppo,0.22,True,True,False,True,2023-09-17,2023-09-17
DEV00001762,CUST000880,Mobile,Android,Samsung,0.15,True,False,False,True,2020-10-05,2020-10-05
DEV00001763,CUST000880,Mobile,Android,Oppo,0.22,True,False,False,True,2025-12-28,2025-12-28
DEV00001764,CUST000881,Laptop,macOS,Apple,0.06,False,False,False,True,2026-02-14,2026-02-14
DEV00001765,CUST000881,Mobile,Android,Oppo,0.22,True,False,False,True,2022-12-13,2022-12-13
DEV00001766,CUST000881,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-04-01,2022-04-01
DEV00001767,CUST000882,Laptop,Windows,Lenovo,0.1,False,False,False,True,2020-10-25,2020-10-25
DEV00001768,CUST000883,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-11-26,2020-11-26
DEV00001769,CUST000883,Laptop,macOS,Apple,0.06,False,False,False,True,2020-06-19,2020-06-19
DEV00001770,CUST000884,Mobile,Android,Samsung,0.15,True,True,False,True,2022-07-21,2022-07-21
DEV00001771,CUST000884,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-03-14,2022-03-14
DEV00001772,CUST000885,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-03-25,2024-03-25
DEV00001773,CUST000885,Mobile,Android,Samsung,0.15,True,False,False,True,2021-07-18,2021-07-18
DEV00001774,CUST000886,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-11-23,2024-11-23
DEV00001775,CUST000886,Mobile,Android,Samsung,0.15,True,False,False,True,2020-02-11,2020-02-11
DEV00001776,CUST000887,Mobile,Android,Vivo,0.22,True,False,False,True,2020-08-20,2020-08-20
DEV00001777,CUST000887,Laptop,Windows,HP,0.12,False,False,False,True,2020-06-28,2020-06-28
DEV00001778,CUST000887,Mobile,Android,Oppo,0.22,True,False,False,True,2023-04-12,2023-04-12
DEV00001779,CUST000887,Laptop,macOS,Apple,0.06,False,False,False,True,2020-11-10,2020-11-10
DEV00001780,CUST000887,Laptop,macOS,Apple,0.06,False,False,False,True,2024-01-02,2024-01-02
DEV00001781,CUST000888,Laptop,macOS,Apple,0.06,False,False,False,True,2022-09-27,2022-09-27
DEV00001782,CUST000888,Mobile,Android,Vivo,0.22,True,False,False,True,2025-08-24,2025-08-24
DEV00001783,CUST000888,Mobile,Android,Vivo,0.22,True,False,False,True,2025-06-14,2025-06-14
DEV00001784,CUST000888,Mobile,Android,Oppo,0.22,True,False,False,True,2025-11-03,2025-11-03
DEV00001785,CUST000888,Mobile,iOS,Apple,0.05,True,False,False,True,2024-03-05,2024-03-05
DEV00001786,CUST000889,Mobile,iOS,Apple,0.05,True,True,False,True,2021-04-12,2021-04-12
DEV00001787,CUST000889,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-04-22,2024-04-22
DEV00001788,CUST000890,Mobile,Android,Oppo,0.22,True,False,False,True,2024-04-24,2024-04-24
DEV00001789,CUST000890,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-10-31,2024-10-31
DEV00001790,CUST000890,Laptop,Windows,Asus,0.12,False,False,False,True,2023-11-25,2023-11-25
DEV00001791,CUST000891,Mobile,Android,Oppo,0.22,True,False,False,True,2020-04-22,2020-04-22
DEV00001792,CUST000892,Mobile,iOS,Apple,0.05,True,False,False,True,2023-03-23,2023-03-23
DEV00001793,CUST000892,Mobile,iOS,Apple,0.05,True,False,False,True,2026-06-03,2026-06-03
DEV00001794,CUST000893,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-06-24,2021-06-24
DEV00001795,CUST000893,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-01-28,2023-01-28
DEV00001796,CUST000893,Laptop,Windows,Asus,0.12,False,False,False,True,2023-10-14,2023-10-14
DEV00001797,CUST000894,Laptop,Windows,Dell,0.1,False,False,False,True,2021-05-24,2021-05-24
DEV00001798,CUST000895,Laptop,Windows,Lenovo,0.1,False,True,False,True,2024-12-06,2024-12-06
DEV00001799,CUST000895,Mobile,Android,Samsung,0.15,True,False,False,True,2026-03-29,2026-03-29
DEV00001800,CUST000895,Mobile,Android,OnePlus,0.15,True,False,False,False,2023-02-06,2023-02-06
DEV00001801,CUST000896,Laptop,Windows,HP,0.12,False,False,False,True,2022-11-29,2022-11-29
DEV00001802,CUST000896,Tablet,iOS,Apple,0.06,True,False,False,True,2021-08-24,2021-08-24
DEV00001803,CUST000897,Laptop,Windows,HP,0.12,False,False,False,True,2026-07-03,2026-07-03
DEV00001804,CUST000897,Laptop,Windows,Asus,0.12,False,False,False,True,2022-11-27,2022-11-27
DEV00001805,CUST000898,Laptop,Windows,Asus,0.12,False,False,False,True,2023-12-03,2023-12-03
DEV00001806,CUST000899,Mobile,Android,Samsung,0.15,True,False,False,True,2026-05-25,2026-05-25
DEV00001807,CUST000899,Laptop,Windows,Asus,0.12,False,False,False,True,2024-10-12,2024-10-12
DEV00001808,CUST000900,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-04-11,2025-04-11
DEV00001809,CUST000900,Mobile,Android,Oppo,0.22,True,False,False,True,2024-02-17,2024-02-17
DEV00001810,CUST000900,Laptop,Windows,Lenovo,0.1,False,False,False,True,2020-04-14,2020-04-14
DEV00001811,CUST000901,Mobile,Android,Vivo,0.22,True,False,False,True,2021-09-06,2021-09-06
DEV00001812,CUST000901,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-11-12,2020-11-12
DEV00001813,CUST000901,Tablet,Android,Lenovo,0.18,True,False,False,True,2026-06-10,2026-06-10
DEV00001814,CUST000901,Laptop,Windows,HP,0.12,False,False,False,True,2021-05-11,2021-05-11
DEV00001815,CUST000902,Mobile,iOS,Apple,0.05,True,False,False,True,2022-03-09,2022-03-09
DEV00001816,CUST000902,Laptop,Windows,Dell,0.1,False,False,False,True,2022-09-22,2022-09-22
DEV00001817,CUST000903,Mobile,iOS,Apple,0.05,True,False,False,True,2024-12-27,2024-12-27
DEV00001818,CUST000904,Mobile,Android,Realme,0.22,True,False,False,True,2022-08-01,2022-08-01
DEV00001819,CUST000904,Tablet,iOS,Apple,0.06,True,False,False,True,2021-05-28,2021-05-28
DEV00001820,CUST000905,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-07-09,2023-07-09
DEV00001821,CUST000905,Mobile,Android,Samsung,0.15,True,False,False,True,2021-08-30,2021-08-30
DEV00001822,CUST000906,Mobile,iOS,Apple,0.05,True,False,False,True,2021-05-09,2021-05-09
DEV00001823,CUST000906,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-04-08,2025-04-08
DEV00001824,CUST000906,Tablet,Android,Lenovo,0.18,True,True,False,True,2024-11-02,2024-11-02
DEV00001825,CUST000907,Laptop,Windows,Dell,0.1,False,False,False,True,2024-07-05,2024-07-05
DEV00001826,CUST000907,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-10-11,2023-10-11
DEV00001827,CUST000907,Mobile,iOS,Apple,0.05,True,False,False,True,2021-03-17,2021-03-17
DEV00001828,CUST000907,Mobile,Android,Samsung,0.15,True,False,False,True,2023-12-24,2023-12-24
DEV00001829,CUST000908,Laptop,Windows,HP,0.12,False,False,False,True,2022-01-21,2022-01-21
